sample_id,t,M_d,QSC,ASC,M_c,M_n
13,0.12278682498955676,34622.530524033355,1684.2312184111827,372.07319684613236,114.77896327914047,590.3209643356392
13,0.4252264199797404,18991.617381690143,881.2561829065696,103.73480421151102,34.36210388670648,364.6565122163019
13,0.6340730052386213,12544.544537225329,667.472006833476,51.08902776148641,14.942147233944416,302.3171469439373
13,0.8330417549868021,8450.885631053035,557.5701599472303,28.470524655821574,6.766579765749334,271.1391050589877
13,1.2161450845555586,3949.3429896687317,455.94533836861115,10.777470274960033,1.4784304388559153,249.19121613001863
13,1.3759345867594044,2875.620700515063,434.3182092576406,7.4662367953986255,0.7865119770411009,248.4281643927975
13,1.629586684110725,1737.7524995435147,412.37132024289133,4.287990842868663,0.29068329326162257,248.93449235334487
13,1.7367906443121297,1404.6105370618648,406.1180631918273,3.41853164366772,0.19153721742354224,249.03661490422562
13,1.8858010716532165,1044.8665520187758,399.43977253872805,2.5094832378336944,0.10772966427380871,249.1235931115232
13,2.2508266917432853,506.1567212205847,389.52863251158686,1.2047978079999038,0.02717861576227989,249.2088311536002
13,2.5876009562190885,259.35202556249294,384.9461897603272,0.629307898382685,0.008143936920471453,249.23002130331398
13,2.8546516032352858,152.61921500228627,382.895813214527,0.384732237185762,0.0033547593552408256,249.2357695318433
13,3.021387622032694,109.6049869520501,382.03147204028636,0.28690722206575064,0.0020075708214777636,249.23751880623263
13,3.2887118968190863,64.45775391641169,381.062506503084,0.1846972576669204,0.0009512281215076874,249.23902278980765
13,3.3923558546531702,52.467984642997436,380.7830457170783,0.15763510834097816,0.0007319662803700023,249.2393701466965
13,3.7062539439345463,28.13767282453109,380.145211106221,0.10282689337908657,0.00036554571659707605,249.24002602081532
13,4.021279148103665,15.05076523247754,379.7019839472147,0.07340557495710341,0.0002116245097988467,249.24037746062626
13,4.315092655173571,8.399347789835193,379.3850013862572,0.05846512193505338,0.00014488853934150247,249.24058290642233
13,4.598494260456132,4.784306557597594,379.1278486357205,0.05034436492691851,0.00011182721627888877,249.24072682492303
13,4.7206091902434935,3.754821608799691,379.0262141801687,0.04803019218077192,0.00010282151645601856,249.24077927051476
14,0.0,10606.318231563448,2701.923474326612,216.41299860406093,949.8124883281872,2598.855715882662
14,0.4020646336685524,4773.91471282437,2039.917865349464,58.36971971282967,189.59767585965335,2908.6699839160797
14,0.6203206634772217,3094.994510536693,1891.0273135854288,34.993581292128546,79.06208229751519,2966.821422675514
14,1.0179276320516553,1405.3832500724168,1750.7956867997327,14.745567369468262,16.082607920764076,3029.6382074297
14,1.3950512392642098,664.6416743469505,1691.7760063059472,6.818457931291635,3.5578488828653736,3042.1909317318878
14,1.540653610020971,497.743403101185,1678.550313291969,5.108195479432761,1.988554180523161,3043.766466677047
14,1.81764178781583,287.19212443281583,1661.7213351004061,2.989738701579245,0.6595692919704875,3045.1033684203194
14,2.126506319646867,155.5259836878627,1650.871567303068,1.6871034826962732,0.1938477373993551,3045.574168003856
14,2.267469343937133,117.55651063761837,1647.6001702688184,1.3146435685982316,0.11129706861236446,3045.6582413555752
14,2.4612480380674846,80.01431669648554,1644.2095283855467,0.9478008542020587,0.05224977145418287,3045.7188588422487
14,2.7760233921451327,42.82683310778705,1640.492344812229,0.5858484583697608,0.0157073260007586,3045.757105915554
14,3.146355820171984,20.528310706879715,1637.7284334195847,0.3695090180334825,0.004170796650527746,3045.769887874361
14,3.3488786152338244,13.73238551621623,1636.6211228312886,0.303675788281031,0.0021833265425882857,3045.7723655968093
14,3.5205617287412085,9.76584255687507,1635.8166736439441,0.26526769264202965,0.0013495527532403286,3045.7735515980044
14,3.867099329560273,4.907972515519594,1634.4284234971453,0.2182274244187304,0.0006534141290093334,3045.774847540653
14,4.142594133627976,2.839720088935224,1633.4590285021736,0.198178484462024,0.0004645540945049011,3045.7754498869276
14,4.385570660139708,1.7531841262249288,1632.6593704226943,0.18762218285471374,0.0003907811799652046,3045.7758622465594
14,4.562415666568075,1.2340509914793438,1632.0977944465947,0.1825620681079899,0.0003616282054978668,3045.7761281954677
14,4.684213171162571,0.968763179933308,1631.7179899825023,0.17996733353793917,0.0003482319795607159,3045.776301395455
14,4.789580597431663,0.7858530152442567,1631.3929526148106,0.17817211929697313,0.0003395831351297048,3045.7764466269045
14,5.063571651600892,0.45621375609249726,1630.5588885765467,0.17491194389634226,0.0003251740027468962,3045.7768109519443
14,5.220904733638914,0.3337897915382213,1630.0851022180311,0.17368450284343073,0.00032018945743862297,3045.777014443689
14,5.61356462716696,0.1530667828473434,1628.9125212870247,0.17182388716053748,0.0003131339673121086,3045.7775122956823
14,5.745807795682804,0.11771617021008164,1628.5196920319597,0.17144302195185915,0.000311777374308905,3045.7776779739124
14,5.9814344321809365,0.07373085575658911,1627.8214047840397,0.170947354369587,0.0003100746452952086,3045.7779716964637
14,6.199832371302224,0.047786132941645194,1627.175541128838,0.17063061904906193,0.000309039006270967,3045.7782427694483
15,0.0,21548.526363937617,2912.5738114437954,345.71169121818957,511.6124318958368,4061.623407519692
15,0.1626180326998717,15602.397668571351,2055.7136266233015,197.15520417554345,266.76033440420434,3427.0935128833976
15,0.4872447502010523,8189.816175082635,1486.6603764843435,73.52127673613562,72.73235348650445,2814.5206155202545
15,0.7803561788251454,4576.265283617225,1265.0879399283397,34.687493726425565,22.511528890833443,2624.7614516330223
